,id,sentiment_scores,number of reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,price,neighbourhood_cleansed
1236,7116810,0.2765384615384615,13,95.0,9.0,9.0,10.0,10.0,9.0,10.0,$120.00,West Elsdon
1237,7124097,0.30362500000000003,48,92.0,10.0,9.0,9.0,9.0,9.0,9.0,$50.00,South Lawndale
1238,7127223,0.45199999999999996,2,100.0,10.0,10.0,10.0,10.0,10.0,9.0,$60.00,Dunning
1239,7130487,0.33158823529411763,17,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$110.00,Lincoln Square
1240,7132740,0.31964444444444445,45,97.0,10.0,10.0,10.0,10.0,10.0,10.0,$80.00,Near West Side
1241,7148228,0.296,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$60.00,Norwood Park
1242,7148245,0.2773652173913043,115,97.0,10.0,10.0,10.0,10.0,10.0,10.0,$75.00,Norwood Park
1243,7150095,0.27452,50,89.0,9.0,10.0,9.0,9.0,8.0,9.0,$49.00,South Lawndale
1244,7156244,0.2201111111111111,9,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$200.00,Near North Side
1245,7157890,0.3096417910447761,67,98.0,10.0,10.0,10.0,10.0,10.0,10.0,$48.00,Near North Side
1246,7174786,0.31466666666666665,9,94.0,9.0,10.0,10.0,10.0,9.0,10.0,$60.00,Portage Park
1247,7176158,0.3009,20,95.0,10.0,10.0,10.0,10.0,9.0,9.0,$93.00,Logan Square
1248,7181476,0.34040000000000004,15,98.0,10.0,10.0,10.0,10.0,10.0,10.0,$79.00,West Ridge
1249,7182122,0.34800000000000003,72,99.0,10.0,10.0,10.0,10.0,10.0,10.0,$50.00,North Center
1250,7182203,0.3584634146341464,41,98.0,10.0,10.0,10.0,10.0,10.0,10.0,$129.00,North Center
1251,7197517,0.35462499999999997,8,95.0,10.0,9.0,10.0,10.0,9.0,10.0,$125.00,West Town
1252,7197783,0.2947410714285713,112,96.0,10.0,10.0,10.0,10.0,9.0,10.0,$45.00,Uptown
1253,7202487,0.30671428571428566,7,97.0,10.0,9.0,10.0,10.0,10.0,10.0,$215.00,West Town
1254,7203650,0.4208,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$45.00,West Town
1255,7221759,0.3059999999999999,61,98.0,10.0,10.0,10.0,10.0,10.0,10.0,$149.00,West Town
1256,7227121,0.22155555555555553,9,91.0,10.0,9.0,10.0,10.0,10.0,9.0,$300.00,Lake View
1257,7236778,0.24111320754716975,53,83.0,9.0,8.0,9.0,9.0,9.0,8.0,$70.00,Uptown
1258,7241090,0.30569230769230765,13,98.0,9.0,10.0,10.0,10.0,10.0,10.0,$65.00,Logan Square
1259,7241887,0.2442692307692308,26,87.0,9.0,9.0,10.0,10.0,7.0,9.0,$120.00,Oakland
1260,7242260,0.33944444444444444,9,96.0,10.0,9.0,10.0,10.0,9.0,10.0,$210.00,Near West Side
1261,7243355,0.3107659574468086,47,97.0,10.0,10.0,10.0,10.0,9.0,10.0,$69.00,East Garfield Park
1262,7244885,0.2542857142857143,7,77.0,8.0,8.0,9.0,9.0,9.0,7.0,$219.00,West Ridge
1263,7256482,0.266625,24,85.0,9.0,9.0,10.0,10.0,8.0,9.0,$100.00,Grand Boulevard
1264,7260826,0.22122413793103443,58,88.0,9.0,9.0,10.0,10.0,7.0,9.0,$72.00,Woodlawn
1265,7264885,0.2658,5,92.0,10.0,10.0,10.0,10.0,10.0,9.0,$125.00,Irving Park
1266,7264941,0.3055,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$150.00,Loop
1267,7272385,0.2845909090909091,22,98.0,10.0,10.0,10.0,10.0,9.0,10.0,$69.00,Rogers Park
1268,7275423,0.33878571428571425,42,98.0,10.0,10.0,10.0,10.0,10.0,10.0,$120.00,Near North Side
1269,7282353,0.26712121212121204,33,99.0,10.0,10.0,10.0,10.0,10.0,10.0,$75.00,West Elsdon
1270,7291481,0.27555555555555555,54,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$90.00,West Town
1271,7304165,0.24358974358974358,39,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$105.00,Bridgeport
1272,7308593,0.2886666666666666,21,97.0,10.0,10.0,10.0,10.0,10.0,10.0,$155.00,Kenwood
1273,7308653,0.3048599999999999,100,96.0,10.0,10.0,10.0,10.0,10.0,10.0,$100.00,Lake View
1274,7309782,0.3851428571428571,7,87.0,9.0,9.0,10.0,9.0,9.0,8.0,$39.00,North Park
1275,7319042,0.3227083333333333,24,93.0,10.0,10.0,10.0,10.0,10.0,9.0,$75.00,Rogers Park
1276,7327846,0.32176923076923075,52,91.0,9.0,9.0,9.0,9.0,9.0,9.0,$29.00,South Lawndale
1277,7330060,0.2978571428571429,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$250.00,Near South Side
1278,7330664,0.3638,5,92.0,10.0,9.0,9.0,9.0,9.0,9.0,$250.00,West Town
1279,7330851,0.33167272727272723,55,96.0,10.0,10.0,10.0,10.0,10.0,10.0,$100.00,Albany Park
1280,7331388,0.3467333333333334,15,96.0,10.0,10.0,10.0,10.0,10.0,10.0,$88.00,Lincoln Park
1281,7341529,0.24699999999999997,3,95.0,10.0,10.0,10.0,10.0,10.0,10.0,$120.00,West Town
1282,7347593,0.3013599999999999,25,94.0,10.0,9.0,10.0,10.0,10.0,10.0,$99.00,Lake View
1283,7347908,0.3456847826086957,92,97.0,10.0,10.0,10.0,10.0,10.0,9.0,$99.00,West Town
1284,7348248,0.32597468354430376,79,96.0,10.0,10.0,10.0,10.0,9.0,10.0,$48.00,Austin
1285,7349855,0.3413529411764706,17,95.0,10.0,10.0,10.0,10.0,10.0,10.0,$74.00,West Town
1286,7358905,0.3424025974025973,77,99.0,10.0,10.0,10.0,10.0,10.0,10.0,$70.00,Lake View
1287,7359188,0.3840645161290322,31,98.0,10.0,10.0,10.0,10.0,9.0,10.0,$41.00,Woodlawn
1288,7360828,0.3146781609195403,87,96.0,10.0,10.0,10.0,10.0,9.0,10.0,$38.00,South Lawndale
1289,7363327,0.340844827586207,58,93.0,10.0,10.0,10.0,10.0,10.0,10.0,$140.00,Near North Side
1290,7367489,0.32484848484848494,66,96.0,10.0,9.0,10.0,10.0,10.0,9.0,$109.00,Logan Square
1291,7370245,0.2882307692307692,13,98.0,10.0,10.0,10.0,10.0,10.0,10.0,$50.00,Irving Park
1292,7370580,0.3043606557377049,61,94.0,10.0,9.0,10.0,10.0,9.0,10.0,$35.00,Lower West Side
1293,7382294,0.30300000000000005,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$45.00,South Lawndale
1294,7384752,0.28099999999999997,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$140.00,Loop
1295,7386488,0.438,7,97.0,10.0,10.0,10.0,10.0,10.0,10.0,$90.00,Near South Side
1296,7389646,0.3066071428571429,28,97.0,9.0,10.0,10.0,10.0,10.0,10.0,$90.00,Lake View
1297,7389769,0.3083809523809524,21,96.0,10.0,10.0,10.0,10.0,10.0,10.0,$65.00,West Town
1298,7395368,0.35484615384615387,13,98.0,10.0,10.0,10.0,10.0,10.0,10.0,$125.00,Edgewater
1299,7402237,0.0,1,,,,,,,,$89.00,Irving Park
1300,7408812,0.3289047619047619,21,86.0,10.0,9.0,10.0,9.0,9.0,9.0,$95.00,Logan Square
1301,7414801,0.2773333333333333,33,87.0,9.0,9.0,10.0,9.0,9.0,9.0,$50.00,Lower West Side
1302,7419159,0.361,2,100.0,10.0,10.0,10.0,10.0,9.0,10.0,$75.00,Near West Side
1303,7420598,0.3158750000000001,32,97.0,10.0,10.0,10.0,10.0,10.0,10.0,$55.00,Lincoln Square
1304,7421326,0.34405555555555556,18,96.0,10.0,10.0,10.0,10.0,10.0,9.0,$200.00,Logan Square
1305,7430730,0.29213043478260864,92,91.0,10.0,10.0,10.0,10.0,10.0,9.0,$20.00,Irving Park
1306,7432064,0.3583913043478262,46,97.0,10.0,10.0,10.0,10.0,9.0,10.0,$40.00,Avondale
1307,7460185,0.3206190476190476,84,98.0,10.0,10.0,10.0,10.0,10.0,10.0,$67.00,Lincoln Park
1308,7460396,0.31411206896551713,116,99.0,10.0,10.0,10.0,10.0,10.0,10.0,$115.00,Logan Square
1309,7461425,0.3828571428571429,7,97.0,10.0,10.0,9.0,10.0,10.0,10.0,$275.00,North Center
1310,7475133,0.29080000000000006,10,92.0,10.0,9.0,9.0,9.0,8.0,9.0,$60.00,Auburn Gresham
1311,7476702,0.34022500000000006,120,98.0,10.0,10.0,10.0,10.0,10.0,10.0,$95.00,Logan Square
1312,7481374,0.2651875,16,89.0,10.0,9.0,10.0,10.0,10.0,9.0,$75.00,West Town
1313,7481387,0.30600000000000005,10,100.0,10.0,10.0,10.0,10.0,9.0,10.0,$85.00,Auburn Gresham
1314,7482058,0.3456417910447761,67,98.0,10.0,10.0,10.0,10.0,10.0,10.0,$109.00,West Town
1315,7482259,0.22416666666666665,6,84.0,10.0,8.0,10.0,9.0,9.0,9.0,$84.00,Lake View
1316,7483739,0.357,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$80.00,Edgewater
1317,7497203,0.334343511450382,131,97.0,10.0,10.0,10.0,10.0,10.0,10.0,$109.00,West Town
1318,7509321,0.33395180722891576,83,96.0,10.0,10.0,10.0,10.0,10.0,9.0,$160.00,West Town
1319,7511458,0.33177999999999996,50,97.0,10.0,9.0,10.0,10.0,10.0,10.0,$32.00,Lower West Side
1320,7513210,0.352875,16,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$119.00,West Town
1321,7513667,0.2940434782608696,23,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$55.00,Lincoln Square
1322,7530470,0.2774444444444444,18,94.0,9.0,9.0,10.0,10.0,9.0,9.0,$90.00,West Town
1323,7531770,0.29886206896551726,29,99.0,10.0,10.0,10.0,10.0,10.0,10.0,$98.00,Rogers Park
1324,7532303,0.33199999999999996,7,80.0,8.0,8.0,8.0,8.0,9.0,8.0,$75.00,West Town
1325,7535181,0.28325,4,100.0,10.0,10.0,7.0,9.0,10.0,8.0,$131.00,West Town
1326,7542698,0.30336507936507934,63,94.0,10.0,10.0,10.0,10.0,9.0,10.0,$105.00,Lower West Side
1327,7548108,0.3072307692307692,26,93.0,10.0,10.0,10.0,10.0,10.0,9.0,$90.00,West Town
1328,7553821,0.27665714285714293,35,87.0,9.0,9.0,9.0,10.0,9.0,9.0,$115.00,Grand Boulevard
1329,7557114,0.35725,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$120.00,North Center
1330,7562307,0.28813333333333335,15,96.0,10.0,10.0,10.0,10.0,9.0,9.0,$70.00,Portage Park
1331,7562838,0.3694193548387097,31,97.0,10.0,10.0,10.0,10.0,10.0,10.0,$55.00,Edgewater
1332,7562922,0.3345744680851063,47,96.0,10.0,10.0,10.0,10.0,9.0,9.0,$100.00,Lower West Side
1333,7564825,0.292,38,93.0,10.0,10.0,10.0,10.0,9.0,9.0,$150.00,Logan Square
1334,7572706,0.33106896551724135,29,99.0,10.0,10.0,10.0,10.0,10.0,10.0,$300.00,Lake View
1335,7573465,0.32499999999999996,19,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$85.00,Portage Park
1336,7575577,0.2965,6,97.0,10.0,10.0,10.0,10.0,10.0,10.0,$65.00,Portage Park
1337,7577724,0.336925925925926,54,95.0,10.0,9.0,10.0,10.0,9.0,10.0,$79.00,Humboldt Park
1338,7582520,0.3134148936170213,94,97.0,10.0,10.0,10.0,10.0,10.0,10.0,$100.00,North Center
1339,7582924,0.3105,2,90.0,10.0,10.0,10.0,10.0,9.0,9.0,$300.00,West Town
1340,7583731,0.301,20,92.0,10.0,10.0,9.0,9.0,10.0,9.0,$170.00,Near West Side
1341,7583774,0.25666666666666665,6,90.0,9.0,8.0,9.0,10.0,10.0,9.0,$62.00,Lincoln Park
1342,7591555,0.3221037735849056,106,97.0,10.0,10.0,10.0,10.0,9.0,10.0,$54.00,South Lawndale
1343,7596630,0.28979999999999995,25,98.0,10.0,10.0,10.0,10.0,10.0,10.0,$105.00,Logan Square
1344,7597731,0.28844444444444445,9,96.0,10.0,10.0,10.0,10.0,10.0,10.0,$80.00,Uptown
1345,7600001,0.2838591549295775,71,94.0,10.0,9.0,10.0,10.0,10.0,10.0,$250.00,Lake View
1346,7602989,0.3111666666666669,120,94.0,10.0,10.0,10.0,10.0,10.0,10.0,$109.00,Lake View
1347,7603299,0.2813333333333334,3,87.0,10.0,9.0,10.0,10.0,9.0,9.0,$70.00,Edgewater
1348,7604699,0.321,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$100.00,Lake View
1349,7618146,0.2981538461538461,39,95.0,10.0,9.0,10.0,10.0,9.0,10.0,$50.00,Logan Square
1350,7619921,0.27171428571428574,7,95.0,10.0,10.0,10.0,10.0,10.0,9.0,$154.00,Loop
1351,7623005,0.28088235294117647,51,98.0,10.0,10.0,10.0,10.0,9.0,10.0,$64.00,Avondale
1352,7632657,0.33196842105263147,95,96.0,10.0,10.0,10.0,10.0,10.0,9.0,$87.00,Lake View
1353,7637618,0.3055333333333333,45,98.0,10.0,10.0,10.0,10.0,10.0,10.0,$105.00,Edgewater
1354,7646381,0.3145,12,97.0,10.0,10.0,10.0,10.0,9.0,10.0,$65.00,Portage Park
1355,7648365,0.2591764705882353,17,87.0,9.0,9.0,9.0,9.0,9.0,9.0,$79.00,Lake View
1356,7650918,0.37309090909090903,11,98.0,10.0,10.0,9.0,9.0,10.0,10.0,$43.00,West Town
1357,7652138,0.20266666666666666,18,99.0,10.0,10.0,10.0,10.0,9.0,10.0,$151.00,Near West Side
1358,7659968,0.3544285714285714,35,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$60.00,West Town
1359,7660767,0.33775000000000005,20,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$130.00,Lake View
1360,7661580,0.35521951219512204,41,97.0,10.0,10.0,10.0,10.0,10.0,10.0,$54.00,Uptown
1361,7661725,0.29219047619047617,21,95.0,10.0,9.0,10.0,10.0,10.0,10.0,$55.00,Edgewater
1362,7676238,0.3377142857142858,21,99.0,10.0,10.0,10.0,10.0,10.0,10.0,$85.00,West Town
1363,7678127,0.34679999999999994,35,97.0,10.0,10.0,10.0,10.0,10.0,9.0,$249.00,Lake View
1364,7679315,0.3075,10,98.0,10.0,10.0,10.0,10.0,10.0,10.0,$75.00,Lake View
1365,7688956,0.09366666666666668,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$150.00,Rogers Park
1366,7690210,0.31170588235294117,17,96.0,10.0,10.0,9.0,10.0,9.0,10.0,$90.00,Logan Square
1367,7692835,0.29452631578947375,95,99.0,10.0,10.0,10.0,10.0,10.0,10.0,$67.00,Edgewater
1368,7693611,0.28049999999999997,2,90.0,10.0,9.0,10.0,10.0,10.0,9.0,$79.00,Lincoln Park
1369,7694453,0.26691666666666664,36,96.0,10.0,10.0,10.0,10.0,10.0,10.0,$55.00,West Town
1370,7694552,0.37215384615384617,13,94.0,10.0,9.0,9.0,10.0,9.0,9.0,$60.00,Oakland
1371,7696980,0.38146666666666657,15,99.0,10.0,10.0,10.0,10.0,10.0,10.0,$70.00,West Town
1372,7708438,0.31137499999999996,32,99.0,10.0,10.0,10.0,10.0,10.0,10.0,$130.00,Logan Square
1373,7713352,0.37024999999999997,20,96.0,10.0,10.0,10.0,10.0,10.0,9.0,$55.00,West Town
1374,7713632,0.28965306122448986,49,95.0,9.0,9.0,10.0,10.0,10.0,9.0,$85.00,Logan Square
1375,7713993,0.2921111111111111,9,87.0,9.0,8.0,10.0,10.0,10.0,9.0,$199.00,Logan Square
1376,7717452,0.2827857142857143,14,94.0,10.0,9.0,9.0,10.0,10.0,10.0,$95.00,Lake View
1377,7718819,0.26533333333333337,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$50.00,Avondale
1378,7725012,0.30922222222222223,9,98.0,10.0,10.0,10.0,10.0,10.0,10.0,$100.00,West Town
1379,7728010,0.2805925925925926,54,94.0,10.0,10.0,10.0,10.0,10.0,9.0,$105.00,Hyde Park
1380,7730115,0.31521666666666676,60,97.0,10.0,10.0,10.0,10.0,9.0,10.0,$63.00,Portage Park
1381,7731018,0.24419512195121953,41,80.0,8.0,9.0,9.0,9.0,9.0,8.0,$250.00,West Town
1382,7735577,0.3765,4,100.0,10.0,9.0,10.0,10.0,9.0,10.0,$30.00,Avondale
1383,7747636,0.357875,24,99.0,10.0,10.0,10.0,10.0,10.0,10.0,$59.00,North Center
1384,7760721,0.39449999999999996,2,100.0,9.0,10.0,10.0,10.0,10.0,9.0,$460.00,West Town
1385,7771287,0.29779999999999995,5,96.0,10.0,9.0,10.0,10.0,8.0,9.0,$135.00,Rogers Park
1386,7772110,0.3227419354838709,62,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$555.00,Near West Side
1387,7783924,0.3368921568627453,102,96.0,10.0,10.0,10.0,10.0,10.0,10.0,$80.00,Armour Square
1388,7787607,0.24780000000000002,5,96.0,10.0,10.0,10.0,10.0,10.0,10.0,$35.00,Logan Square
1389,7796730,0.262125,48,87.0,9.0,9.0,9.0,9.0,8.0,9.0,$41.00,South Lawndale
1390,7800946,0.22500000000000003,14,98.0,10.0,10.0,10.0,10.0,10.0,10.0,$90.00,Lake View
1391,7802208,0.3283,30,96.0,10.0,10.0,10.0,10.0,10.0,10.0,$188.00,Uptown
1392,7803642,0.2881186440677965,59,92.0,9.0,9.0,10.0,10.0,9.0,9.0,$72.00,Avondale
1393,7804913,0.2824179104477612,67,90.0,10.0,9.0,9.0,9.0,8.0,9.0,$42.00,South Lawndale
1394,7805526,0.307046511627907,43,89.0,10.0,9.0,9.0,9.0,8.0,9.0,$25.00,South Lawndale
1395,7806482,0.2518571428571429,7,97.0,10.0,9.0,10.0,10.0,10.0,10.0,$65.00,West Town
1396,7807038,0.32072727272727275,22,93.0,9.0,9.0,10.0,10.0,9.0,10.0,$43.00,Irving Park
1397,7810018,0.32862121212121215,132,97.0,10.0,10.0,10.0,10.0,10.0,10.0,$140.00,Lake View
1398,7810030,0.3608,90,97.0,10.0,10.0,10.0,10.0,10.0,10.0,$99.00,West Town
1399,7816608,0.2809736842105264,38,99.0,10.0,10.0,10.0,10.0,10.0,10.0,$99.00,West Town
1400,7817784,0.28300000000000003,4,95.0,10.0,9.0,10.0,10.0,10.0,10.0,$350.00,Lincoln Park
1401,7822338,0.34360869565217395,23,98.0,10.0,10.0,10.0,10.0,10.0,10.0,$144.00,West Town
1402,7824035,0.30164,25,98.0,10.0,10.0,10.0,10.0,10.0,10.0,$93.00,Logan Square
1403,7825273,0.3735833333333332,24,98.0,10.0,10.0,10.0,10.0,10.0,10.0,$55.00,Irving Park
1404,7825308,0.4004117647058823,17,94.0,9.0,10.0,10.0,10.0,9.0,9.0,$35.00,Irving Park
1405,7833824,0.3252374999999999,80,92.0,9.0,9.0,9.0,10.0,10.0,9.0,$249.00,Near North Side
1406,7837690,0.3021923076923077,52,97.0,10.0,10.0,10.0,10.0,10.0,10.0,$80.00,West Town
1407,7839251,0.3327894736842106,38,99.0,10.0,10.0,10.0,10.0,10.0,10.0,$89.00,Lincoln Square
1408,7842355,0.228,6,100.0,10.0,10.0,10.0,10.0,10.0,9.0,$99.00,Uptown
1409,7844294,0.36100000000000004,17,99.0,10.0,10.0,10.0,10.0,10.0,10.0,$58.00,West Town
1410,7849828,0.2748095238095238,21,97.0,10.0,10.0,10.0,10.0,10.0,10.0,$115.00,Lake View
1411,7851557,0.23883333333333334,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$200.00,Lower West Side
1412,7852625,0.2993636363636364,33,96.0,10.0,10.0,10.0,10.0,10.0,10.0,$250.00,Uptown
1413,7854234,0.38833333333333336,3,100.0,10.0,9.0,10.0,10.0,10.0,10.0,$38.00,Rogers Park
1414,7856771,0.30744444444444446,27,94.0,10.0,9.0,10.0,10.0,10.0,10.0,$100.00,Near North Side
1415,7858498,0.27190322580645154,93,91.0,10.0,9.0,10.0,10.0,8.0,9.0,$58.00,South Lawndale
1416,7858723,0.256,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$90.00,Humboldt Park
1417,7869796,0.26172727272727275,11,92.0,10.0,9.0,10.0,10.0,9.0,9.0,$180.00,Lincoln Square
1418,7869821,0.2425714285714286,7,93.0,10.0,9.0,10.0,10.0,10.0,9.0,$209.00,Loop
1419,7869969,0.31969827586206895,116,98.0,10.0,10.0,10.0,10.0,10.0,10.0,$135.00,Logan Square
1420,7873162,0.33091176470588235,34,97.0,10.0,9.0,10.0,10.0,10.0,10.0,$59.00,West Town
1421,7874576,0.30135135135135127,37,86.0,9.0,9.0,10.0,10.0,9.0,9.0,$50.00,Austin
1422,7885822,0.3255555555555556,9,95.0,10.0,9.0,10.0,10.0,10.0,10.0,$41.00,Lake View
1423,7886331,0.2627826086956522,23,95.0,10.0,9.0,10.0,10.0,10.0,10.0,$60.00,West Town
1424,7896539,0.3240571428571429,35,97.0,10.0,10.0,10.0,10.0,9.0,10.0,$69.00,Ashburn
1425,7896923,0.36484210526315786,19,98.0,10.0,10.0,10.0,10.0,9.0,10.0,$65.00,West Town
1426,7899683,0.271,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$309.00,West Town
1427,7901480,0.28375,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$394.00,Lincoln Park
1428,7906341,0.402,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$59.00,Rogers Park
1429,7914129,0.35746666666666665,15,99.0,10.0,10.0,10.0,10.0,9.0,10.0,$250.00,West Town
1430,7917156,0.3125833333333333,12,97.0,10.0,9.0,10.0,10.0,10.0,9.0,$60.00,West Town
1431,7917169,0.23800000000000004,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$170.00,Near North Side
1432,7918611,0.3584411764705882,34,96.0,10.0,10.0,10.0,10.0,10.0,9.0,$95.00,West Town
1433,7919400,0.37412195121951225,41,96.0,10.0,9.0,10.0,10.0,10.0,9.0,$55.00,Lake View
1434,7921380,0.3421666666666667,6,87.0,9.0,8.0,9.0,10.0,8.0,9.0,$30.00,Avondale
1435,7921556,0.3505000000000001,46,94.0,10.0,10.0,10.0,10.0,9.0,9.0,$300.00,Near South Side
1436,7933418,0.3158636363636364,22,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$79.00,Near West Side
1437,7933932,0.2618125,32,94.0,10.0,10.0,10.0,10.0,9.0,9.0,$100.00,Lower West Side
1438,7935830,0.31911666666666677,60,96.0,10.0,9.0,10.0,10.0,9.0,10.0,$108.00,Irving Park
1439,7935934,0.27029166666666665,48,92.0,10.0,10.0,10.0,9.0,9.0,9.0,$79.00,Bridgeport
1440,7937969,0.344,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$214.00,Lake View
1441,7947804,0.288203125,64,93.0,10.0,9.0,9.0,10.0,9.0,9.0,$279.00,West Town
1442,7952396,0.3333333333333333,9,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$70.00,Uptown
1443,7954578,0.252,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$150.00,West Town
1444,7957154,0.3340285714285714,35,99.0,10.0,10.0,10.0,10.0,10.0,10.0,$83.00,Near South Side
1445,7970510,0.3447272727272727,11,95.0,9.0,10.0,10.0,10.0,10.0,10.0,$65.00,Oakland
1446,7973300,0.27982051282051285,39,92.0,9.0,8.0,10.0,10.0,9.0,9.0,$30.00,Avondale
1447,7975015,0.3075714285714285,14,97.0,10.0,10.0,10.0,10.0,10.0,9.0,$150.00,Uptown
1448,7982270,0.37424999999999997,4,95.0,10.0,10.0,10.0,10.0,10.0,10.0,$55.00,Bridgeport
1449,7982764,0.2782857142857143,14,98.0,10.0,10.0,10.0,10.0,8.0,10.0,$40.00,North Lawndale
1450,7983457,0.29675,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$89.00,Lower West Side
1451,7985234,0.2502272727272727,22,93.0,9.0,9.0,9.0,10.0,9.0,9.0,$350.00,Lake View
1452,7989457,0.289625,24,90.0,9.0,10.0,10.0,9.0,9.0,9.0,$70.00,West Town
1453,7989669,0.29390647482014376,139,92.0,10.0,9.0,9.0,10.0,10.0,9.0,$160.00,Loop
1454,7989793,0.191,5,95.0,10.0,10.0,9.0,10.0,9.0,10.0,$42.00,Albany Park
1455,7997276,0.3083292682926829,82,93.0,10.0,9.0,10.0,10.0,10.0,9.0,$179.00,Near West Side
1456,7997702,0.413,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$90.00,Near West Side
1457,8000795,0.3473888888888889,18,98.0,10.0,10.0,10.0,10.0,9.0,10.0,$55.00,Bridgeport
1458,8001587,0.3331290322580645,62,97.0,10.0,9.0,10.0,10.0,10.0,10.0,$125.00,West Town
1459,8007531,0.318625,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$115.00,West Town
1460,8011960,0.3503529411764706,17,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$60.00,Oakland
1461,8014758,0.3279428571428571,35,97.0,10.0,10.0,10.0,10.0,9.0,10.0,$39.00,West Town
1462,8016953,0.3486153846153846,13,92.0,10.0,10.0,9.0,9.0,9.0,9.0,$98.00,Douglas
1463,8017014,0.3306666666666668,57,95.0,10.0,10.0,10.0,10.0,10.0,10.0,$277.00,West Town
1464,8019077,0.10940000000000001,5,70.0,8.0,8.0,10.0,9.0,9.0,7.0,$60.00,Belmont Cragin
1465,8031382,0.3268604651162792,43,96.0,9.0,10.0,10.0,10.0,9.0,9.0,$90.00,Grand Boulevard
1466,8032596,0.23871428571428568,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$55.00,Kenwood
1467,8034764,0.0,1,,,,,,,,$125.00,West Town
1468,8035220,0.33199999999999996,51,96.0,10.0,10.0,10.0,10.0,9.0,10.0,$85.00,Oakland
1469,8048252,0.0,1,,,,,,,,$235.00,Avondale
1470,8049993,0.311051724137931,58,98.0,10.0,10.0,10.0,10.0,10.0,10.0,$175.00,Lake View
1471,8053055,0.2854,40,94.0,9.0,10.0,10.0,10.0,10.0,9.0,$160.00,Lake View
1472,8067190,0.2541666666666667,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$129.00,Lake View
1473,8068975,0.3374677419354839,124,97.0,10.0,10.0,10.0,10.0,10.0,10.0,$150.00,Near North Side
1474,8069864,0.30201086956521733,92,97.0,10.0,10.0,10.0,10.0,9.0,10.0,$72.00,Oakland
1475,8070936,0.27949999999999997,78,93.0,10.0,10.0,10.0,10.0,10.0,10.0,$79.00,Lincoln Park
1476,8071589,0.30117808219178077,73,91.0,9.0,9.0,10.0,10.0,10.0,9.0,$69.00,Lake View
1477,8072314,0.3490555555555556,36,95.0,10.0,9.0,10.0,10.0,10.0,10.0,$148.00,West Town
1478,8079564,0.2942142857142857,14,97.0,10.0,10.0,10.0,10.0,10.0,10.0,$75.00,Lake View
1479,8085113,0.3515555555555555,9,100.0,9.0,10.0,10.0,10.0,10.0,10.0,$125.00,Logan Square
1480,8090232,0.32755555555555566,18,90.0,10.0,9.0,10.0,10.0,9.0,9.0,$60.00,West Town
1481,8098131,0.2853478260869565,23,97.0,10.0,9.0,10.0,10.0,10.0,10.0,$76.00,Uptown
1482,8099577,0.3115353535353535,99,98.0,10.0,10.0,10.0,10.0,10.0,10.0,$47.00,Avondale
1483,8099614,0.25363636363636366,11,98.0,10.0,10.0,10.0,10.0,10.0,10.0,$129.00,Logan Square
1484,8109503,0.251,12,97.0,10.0,10.0,10.0,10.0,9.0,9.0,$245.00,Irving Park
1485,8110761,0.1995,4,93.0,9.0,10.0,10.0,10.0,9.0,9.0,$55.00,Kenwood
